Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","101","Indonésie","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","238620.563","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","101","Indonésie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","241834.215","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","101","Indonésie","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","245115.987","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","68951.281","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","70554.76","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","71336.475","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","72120.604","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","72924.837","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","73762.519","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","102","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","74634.957","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","26313.838","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","27448.124","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","27911.248","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","28385.746","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","28973.162","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","29741.976","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","103","Iraq","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","30725.3","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","4058.13","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","4230.623","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","4324.641","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4415.872","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","4494.576","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","4554.321","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","104","Irlande","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","4591.105","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","291.104","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","299.72","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","305.183","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","310.856","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","316.062","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","320.328","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","323.474","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","6396.514","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","6680.637","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","6847.141","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","7020.836","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","7190.034","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","7346.446","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","105","Israël","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","7487.1","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","57948.424","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","58542.619","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","58747.861","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","58922.109","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","59105.625","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","59325.229","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","59589.076","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","2725.015","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","2754.407","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","2768.227","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2781.876","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","2795.837","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2810.46","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","109","Jamaïque","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","2825.929","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","128204.195","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","128422.734","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","128494.057","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","128538.646","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","128555.189","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","128542.353","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","128498.965","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","5580.244","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","5991.54","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","6255.28","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","6556.478","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","6893.26","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","7261.539","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","7662.846","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","15250.015","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","15551.268","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","15702.104","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","15862.123","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","16043.007","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","16252.279","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","16490.67","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","35635.271","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","37649.033","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","38705.932","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","39791.981","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","40901.792","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","42030.676","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","43178.274","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","5039.005","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","5124.382","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","5184.392","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","5254.979","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","5334.71","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","5422.293","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","5517.922","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","90.499","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","94.343","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","96.527","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","98.761","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","100.93","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","102.927","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","104.728","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","2200.492","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","2373.672","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","2504.019","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2656.009","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","2821.045","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2991.884","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","118","Koweït","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","3168.06","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","2005.94","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","1989.939","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","1986.922","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","1987.129","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","1990.131","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","1995.581","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","2003.788","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","2278.921","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","2225.066","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","2198.089","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2171.259","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","2144.785","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2118.861","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","2093.61","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","4569.378","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","4759.753","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","4767.344","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","4764.741","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","4813.026","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","4953.061","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","5202.026","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","3135.651","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","3329.211","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","3461.911","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","3607.86","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","3754.133","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","3891.356","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","123","Libéria","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","4017.443","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","5710.154","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","5886.872","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","5974.787","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","6058.748","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","6133.984","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","6197.663","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","6247.439","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","34.452","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","34.97","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","35.217","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","35.471","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","35.727","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","35.994","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","36.293","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","3381.131","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","3303.335","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","3258.98","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","3212.865","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","3167.265","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","3123.816","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","3083.403","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","451.819","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","465.61","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","474.915","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","485.405","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","496.527","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","507.889","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","519.307","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","2057.048","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","2063.131","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","2065.426","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","2067.313","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","2069.039","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2070.741","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","2072.487","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","17802.997","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","18880.269","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","19433.53","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","19996.473","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","20569.117","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","21151.64","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","21743.967","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","25190.652","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","26201.961","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","26720.37","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","27236.006","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","27735.04","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","28208.035","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","28650.959","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","12301.838","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","12973.699","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","13341.806","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","13727.89","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","14128.155","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","14539.612","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","14962.115","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","311.265","X","Sources internationales sûres",""
